Order ID,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Sales_Trend,Sales_Diff
402-1465437-0579556,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3766,JNE3766-KR-M,kurta,M,B09K3XR43V,Shipped,1.0,INR,517.0,JEYPUR,ODISHA,764001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,-0.5806974858069749,-716.0
404-7774085-3780319,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XL,kurta,XL,B082W8BXW1,Shipped,1.0,INR,376.0,HYDERABAD,TELANGANA,500028.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.2727272727272727,-141.0
402-2764952-1492318,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5001,MEN5001-KR-XL,kurta,XL,B08YYRH2Q6,Shipped,1.0,INR,499.0,LUCKNOW,UTTAR PRADESH,226016.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,0.3271276595744681,123.0
406-0272200-7784379,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,Shipped,1.0,INR,666.0,CHENNAI,TAMIL NADU,600033.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.3346693386773547,167.0
403-4367956-2849158,Shipped,Amazon,Amazon.in,Expedited,JNE3787,JNE3787-KR-S,kurta,S,B09RKBXM5B,Shipped,1.0,INR,487.0,NEW DELHI,DELHI,110092.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.26876876876876876,-179.0
403-4367956-2849158,Shipped,Amazon,Amazon.in,Expedited,JNE3543,JNE3543-KR-S,kurta,S,B08HHJP41L,Shipped,1.0,INR,368.0,NEW DELHI,DELHI,110092.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.24435318275154005,-119.0
403-4242957-8599555,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1.0,INR,399.0,THIRUVANANTHAPURAM,KERALA,695011.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.0842391304347827,31.0
408-7165704-5643524,Shipped,Amazon,Amazon.in,Expedited,J0211,J0211-DR-XXL,Ethnic Dress,XXL,B09831VWD9,Shipped,1.0,INR,699.0,GREATER NOIDA,UTTAR PRADESH,201306.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.7518796992481203,300.0
402-8210765-3935569,Shipped,Amazon,Amazon.in,Expedited,J0401,J0401-DR-XXXL,Western Dress,3XL,B09SDXZBGX,Shipped,1.0,INR,885.0,JABALPUR,MADHYA PRADESH,482002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.2660944206008584,186.0
406-7398201-3869914,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2153,JNE2153-KR-278-A-M,kurta,M,B0794YR85H,Shipped,1.0,INR,424.0,MUMBAI,MAHARASHTRA,400092.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,-0.5209039548022598,-461.0
408-3478480-0881162,Shipped,Amazon,Amazon.in,Expedited,SET360,SET360-KR-NP-M,Set,M,B09QJM1D7F,Shipped,1.0,INR,1126.0,LUCKNOW,UTTAR PRADESH,226017.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,1.6556603773584904,702.0
402-7595162-9129931,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1.0,INR,788.0,MUMBAI,MAHARASHTRA,400076.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.30017761989342806,-338.0
171-6876154-6233146,Shipped,Amazon,Amazon.in,Expedited,SET183,SET183-KR-DH-S,Set,S,B08B3Z38TJ,Shipped,1.0,INR,759.0,KOLKATA,WEST BENGAL,700014.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.03680203045685282,-29.0
408-3917043-5314763,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,Shipped,1.0,INR,1146.0,ONGOLE,ANDHRA PRADESH,523001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.5098814229249011,387.0
408-9281152-6213100,Shipped,Amazon,Amazon.in,Expedited,JNE3744,JNE3744-TU-S,Top,S,B0986ZHR9D,Shipped,1.0,INR,665.0,SECUNDERABAD,TELANGANA,500017.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.41972076788830714,-481.0
403-3496411-3082707,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-S,kurta,S,B08WPTJBBD,Shipped,1.0,INR,429.0,HYDERABAD,TELANGANA,500062.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.3548872180451128,-236.0
171-9208368-0157156,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-M,kurta,M,B081WVMMCY,Shipped,1.0,INR,399.0,KEWALPUR,UTTAR PRADESH,271881.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,-0.0699300699300699,-30.0
408-2137113-0982751,Shipped,Amazon,Amazon.in,Expedited,J0186,J0186-SET-S,Set,S,B091Z81MLX,Shipped,1.0,INR,848.0,CUTTACK,ODISHA,753012.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,1.12531328320802,449.0
402-3628566-9688333,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1.0,INR,654.0,BADLAPUR,MAHARASHTRA,421503.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.22877358490566035,-194.0
408-7138000-9728362,Shipped,Amazon,Amazon.in,Expedited,SET282,SET282-KR-PP-M,Set,M,B09CTCDDQ4,Shipped,1.0,INR,1033.0,dimapur,NAGALAND,797112.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.5795107033639144,379.0
402-1752649-2274748,Shipped,Amazon,Amazon.in,Expedited,JNE1407,JNE1407-BLACK-KR-UDF18-XL,kurta,XL,B01M4IAS51,Shipped,1.0,INR,390.0,BENGALURU,KARNATAKA,560047.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.622458857696031,-643.0
402-7944191-1869101,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-L,Top,L,B099S6795L,Shipped,1.0,INR,493.0,BENGALURU,KARNATAKA,560076.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.26410256410256405,103.0
407-4063876-9566742,Shipped,Amazon,Amazon.in,Expedited,JNE3869,JNE3869-DR-S,Western Dress,S,B09RK67Y51,Shipped,1.0,INR,721.0,WARANGAL,TELANGANA,506001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.462474645030426,228.0
403-0752752-4656334,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Shipped,1.0,INR,597.0,DHAULPUR,RAJASTHAN,328024.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.1719833564493759,-124.0
406-8879861-2081117,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1.0,INR,399.0,GUWAHATI,ASSAM,781029.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.3316582914572864,-198.0
406-8089333-7941903,Shipped,Amazon,Amazon.in,Expedited,SET279,SET279-LC-S,Set,S,B09CT6L67S,Shipped,1.0,INR,888.0,Bengaluru,KARNATAKA,560103.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,1.225563909774436,489.0
171-3072652-6805159,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XXL,kurta,XXL,B077MF72BK,Shipped,1.0,INR,353.0,HYDERABAD,TELANGANA,500072.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.6024774774774775,-535.0
171-2592464-6846743,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW005,NW005-ST-PJ-XL,Set,XL,B0922WJ27J,Shipped,1.0,INR,599.0,BENGALURU,KARNATAKA,560023.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,0.6968838526912182,246.0
404-2262140-4696366,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-M,kurta,M,B07H7FZD32,Shipped,1.0,INR,518.0,NAGPUR,MAHARASHTRA,440022.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.13522537562604342,-81.0
404-2262140-4696366,Shipped,Amazon,Amazon.in,Expedited,JNE3579,JNE3579-KR-M,kurta,M,B08QGK2BS2,Shipped,1.0,INR,295.0,NAGPUR,MAHARASHTRA,440022.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.43050193050193053,-223.0
405-3594372-1614709,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XS,Set,XS,B09RKFBMYD,Shipped,1.0,INR,852.0,GREATER NOIDA,UTTAR PRADESH,201306.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,1.8881355932203392,557.0
407-2974257-4781134,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-M,Set,M,B08YN44FZJ,Shipped,1.0,INR,824.0,THANE,MAHARASHTRA,400607.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.032863849765258246,-28.0
171-4137548-0481151,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,Cancelled,0.0,INR,625.2455352339967,Dahod,Gujarat,389151.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.2412068747160233,-198.75446476600325
405-4461562-9113959,Shipped,Amazon,Amazon.in,Expedited,SET333,SET333-KR-DPT-XXL,Set,XXL,B09RKDZ461,Shipped,1.0,INR,909.0,RANCHI,JHARKHAND,834004.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.4538288540674005,283.75446476600325
404-4535078-5241919,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-L,Top,L,B08ZHNGS54,Shipped,1.0,INR,432.0,PUNE,MAHARASHTRA,411014.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.5247524752475248,-477.0
405-8387725-2971512,Shipped,Amazon,Amazon.in,Expedited,SET233,SET233-KR-PP-L,Set,L,B08MXF6MZF,Shipped,1.0,INR,545.0,BENGALURU,KARNATAKA,560040.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.2615740740740742,113.0
405-6480932-8759528,Shipped,Amazon,Amazon.in,Expedited,J0381,J0381-SKD-XXXL,Set,3XL,B09M6VGNX8,Shipped,1.0,INR,1146.0,VIJAPURA,KARNATAKA,586201.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,1.1027522935779817,601.0
405-9966506-3155561,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3068,JNE3068-KR-A-XL,kurta,XL,B07H7F97S4,Shipped,1.0,INR,696.0,CHENNAI,TAMIL NADU,600041.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-H56TELQ6BG7EC,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,-0.39267015706806285,-450.0
408-7029737-8028367,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-M,kurta,M,B099FB63Q6,Shipped,1.0,INR,432.0,MUMBAI,MAHARASHTRA,400080.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.3793103448275862,-264.0
407-2189901-7515567,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET386,SET386-KR-NP-S,Set,S,B09K3YFPSS,Shipped,1.0,INR,631.0,bangalore,KARNATAKA,560001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,0.46064814814814814,199.0
402-2105657-2899562,Shipped,Amazon,Amazon.in,Expedited,JNE3745,JNE3745-KR-XXL,kurta,XXL,B09K3WDYB6,Shipped,1.0,INR,316.0,BENGALURU,KARNATAKA,560098.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.49920760697305866,-315.0
406-1326801-8886709,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3467,JNE3467-KR-XL,kurta,XL,B08CDQKS84,Shipped,1.0,INR,362.0,BERHAMPUR,ODISHA,760002.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,0.14556962025316467,46.0
